event_id,event_date,latitude,longitude,state,source_catalog,source_dataset,sample_type,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide
APDA-NEG-01510,2013-07-25,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.26,10.63,49.78,88.78,161.2,0.84,2.2667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01511,2010-09-19,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,80.26,139.47,197.75,318.23,638.11,0.97,3.1333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01512,2017-07-05,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.29,12.7,30.59,54.76,90.41,0.65,1.0,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01513,2010-09-19,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,48.66,150.95,210.24,324.79,682.55,0.97,3.1333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01514,2010-08-09,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.89,19.15,43.29,157.18,235.84,0.79,1.9333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01515,2010-09-19,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,29.35,64.94,93.64,145.48,286.26,0.9,2.6667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01516,2010-07-29,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.09,33.51,57.42,195.39,416.26,0.8,2.0,425.48,0.38,300.89,0.001817,0
APDA-NEG-01517,2010-09-19,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,11.12,102.37,158.45,240.79,462.36,0.94,2.9333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01518,2013-07-25,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.96,23.56,111.7,252.93,451.61,0.92,2.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01519,2010-09-19,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,24.51,67.3,95.69,146.45,289.31,0.9,2.6667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01520,2010-09-19,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,29.35,64.94,93.64,145.48,286.26,0.9,2.6667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01521,2010-09-19,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,76.25,149.22,217.19,380.15,731.67,0.99,3.2667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01522,2015-04-28,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.18,9.93,10.11,15.27,57.16,0.39,-0.7333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01523,2010-09-19,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,24.51,67.3,95.69,146.45,289.31,0.9,2.6667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01524,2013-08-05,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,20.16,41.46,79.01,210.92,539.26,0.89,2.6,215.32,0.43,292.55,0.001399,0
APDA-NEG-01525,2010-09-20,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.25,73.61,157.7,238.41,444.08,0.93,2.8667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01526,2015-04-30,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.73,2.86,4.27,11.59,43.1,0.69,1.2667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01527,2010-09-20,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.25,73.61,157.7,238.41,444.08,0.93,2.8667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01528,2015-08-15,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.55,10.65,23.97,55.79,130.14,0.71,1.4,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01529,2011-02-23,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,0.22,13.91,19.85,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01530,2012-08-17,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.34,17.57,40.57,97.29,164.81,0.74,1.6,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01531,2011-05-31,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.04,18.78,41.12,52.67,63.34,0.38,-0.8,285.78,7.49,11.54,0.004111,0
APDA-NEG-01532,2017-07-05,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,19.28,28.21,91.38,195.57,309.08,0.71,1.4,425.48,0.38,300.89,0.001817,0
APDA-NEG-01533,2011-05-31,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,5.43,19.3,37.14,43.14,50.59,0.62,0.8,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01534,2010-09-04,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,22.77,77.41,118.49,221.57,328.39,0.9,2.6667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01535,2011-06-07,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.77,10.19,19.87,59.24,65.31,0.7,1.3333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01536,2015-07-24,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.46,12.89,23.65,199.89,427.15,0.73,1.5333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01537,2011-06-07,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.77,10.19,19.87,59.24,65.31,0.7,1.3333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01538,2016-07-17,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,11.71,42.36,76.24,129.29,210.34,0.71,1.4,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01539,2011-06-29,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.36,23.15,47.21,60.86,108.92,0.71,1.4,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01540,2017-04-06,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,14.5,28.33,28.47,29.79,51.3,0.55,0.3333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01541,2011-06-29,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.3,28.42,133.85,185.42,287.62,0.71,1.4,425.48,0.38,300.89,0.001817,0
APDA-NEG-01542,2013-07-26,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.73,23.53,92.78,248.64,448.38,0.9,2.6667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01543,2011-06-29,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.36,23.15,47.21,60.86,108.92,0.71,1.4,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01544,2013-06-25,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.74,40.91,51.61,249.74,272.43,0.87,2.4667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01545,2011-06-29,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,31.28,65.83,95.75,120.02,174.31,0.6,0.6667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01546,2013-07-24,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.68,11.2,51.04,87.31,168.68,0.85,2.3333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01547,2011-06-29,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.3,28.42,133.85,185.42,287.62,0.71,1.4,425.48,0.38,300.89,0.001817,0
APDA-NEG-01548,2010-08-09,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,25.16,64.55,107.14,352.28,541.14,0.91,2.7333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01549,2011-06-29,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.3,28.42,133.85,185.42,287.62,0.71,1.4,425.48,0.38,300.89,0.001817,0
APDA-NEG-01550,2013-08-13,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.73,26.25,39.3,93.01,207.84,0.86,2.4,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01551,2011-06-30,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,108.58,249.46,290.26,303.79,353.81,0.94,2.9333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01552,2010-07-20,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,40.53,83.18,102.9,190.88,325.87,0.74,1.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01553,2011-07-06,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.15,12.09,137.99,321.87,378.45,0.76,1.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01554,2013-07-24,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,17.35,52.97,137.85,218.63,530.94,0.91,2.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01555,2011-07-08,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.77,14.92,30.72,86.94,136.95,0.74,1.6,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01556,2011-07-09,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.45,11.21,23.68,328.33,364.34,0.76,1.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01557,2011-07-09,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.08,23.12,59.4,196.06,286.85,0.65,1.0,285.78,7.49,11.54,0.004111,0
APDA-NEG-01558,2012-09-14,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.26,19.59,32.2,71.84,214.05,0.78,1.8667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01559,2011-07-09,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.86,6.6,34.51,79.9,128.64,0.74,1.6,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01560,2010-09-19,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,24.51,67.3,95.69,146.45,289.31,0.9,2.6667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01561,2011-07-09,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.42,17.47,28.9,319.1,367.76,0.68,1.2,215.32,0.43,292.55,0.001399,0
APDA-NEG-01562,2011-06-29,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.36,23.15,47.21,60.86,108.92,0.71,1.4,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01563,2011-07-09,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.45,11.21,23.68,328.33,364.34,0.76,1.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01564,2013-09-30,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.84,18.84,47.23,76.53,131.2,0.83,2.2,285.78,7.49,11.54,0.004111,0
APDA-NEG-01565,2011-07-10,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,45.72,55.35,74.56,362.25,401.65,0.79,1.9333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01566,2017-06-06,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.82,7.99,15.55,41.29,71.47,0.59,0.6,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01567,2011-07-11,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.89,38.2,89.34,195.58,306.27,0.68,1.2,285.78,7.49,11.54,0.004111,0
APDA-NEG-01568,2011-07-09,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.45,11.21,23.68,328.33,364.34,0.76,1.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01569,2011-07-21,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.09,45.86,129.22,198.38,398.94,0.79,1.9333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01570,2013-07-04,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.34,7.67,25.02,236.62,454.06,0.71,1.4,215.32,0.43,292.55,0.001399,0
APDA-NEG-01571,2011-07-21,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,5.66,26.59,104.82,193.86,515.73,0.85,2.3333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01572,2013-07-24,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.0,39.85,136.26,247.3,474.84,0.89,2.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01573,2011-07-21,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.75,26.87,58.37,83.01,173.69,0.78,1.8667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01574,2014-07-20,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,16.02,60.35,119.25,165.63,212.21,0.6,0.6667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01575,2011-07-29,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.26,31.59,52.29,114.45,183.37,0.81,2.0667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01576,2018-09-03,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,16.39,24.43,82.1,278.3,453.32,0.9,2.6667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01577,2011-08-08,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.72,14.63,76.0,139.6,373.46,0.82,2.1333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01578,2017-05-20,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.81,8.25,17.89,25.97,34.65,0.45,-0.3333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01579,2011-08-08,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.81,15.67,57.59,197.44,442.18,0.89,2.6,425.48,0.38,300.89,0.001817,0
APDA-NEG-01580,2016-07-17,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,25.85,44.67,56.93,65.6,90.55,0.72,1.4667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01581,2011-08-10,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.93,13.38,60.53,204.16,435.24,0.88,2.5333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01582,2007-07-30,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,39.18,70.63,136.82,193.22,388.88,0.79,1.9333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01583,2011-08-12,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,16.85,31.87,47.64,128.72,319.64,0.83,2.2,215.32,0.43,292.55,0.001399,0
APDA-NEG-01584,2013-09-30,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.87,6.28,13.37,20.95,53.98,0.79,1.9333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01585,2011-08-12,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,16.85,31.87,47.64,128.72,319.64,0.83,2.2,215.32,0.43,292.55,0.001399,0
APDA-NEG-01586,2013-07-24,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,17.35,52.97,137.85,218.63,530.94,0.91,2.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01587,2011-12-10,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.0,3.39,3.71,3.71,3.71,0.68,1.2,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01588,2017-07-05,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.76,14.64,65.65,116.01,169.44,0.49,-0.0667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01589,2012-03-04,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.23,0.23,0.23,0.27,1.44,0.61,0.7333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01590,2010-07-29,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.09,33.51,57.42,195.39,416.26,0.8,2.0,425.48,0.38,300.89,0.001817,0
APDA-NEG-01591,2012-07-05,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.13,4.86,20.16,33.25,36.28,0.51,0.0667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01592,2013-06-18,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.37,59.99,75.77,129.61,141.19,0.64,0.9333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01593,2012-08-06,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.18,9.45,48.24,125.19,200.01,0.65,1.0,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01594,2010-09-03,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,11.09,38.03,60.49,138.53,230.98,0.86,2.4,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01595,2012-08-14,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,10.24,18.33,38.16,94.1,151.74,0.74,1.6,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01596,2015-07-11,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,87.96,134.88,209.93,296.47,386.81,0.86,2.4,285.78,7.49,11.54,0.004111,0
APDA-NEG-01597,2012-08-17,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.36,14.2,43.67,140.27,289.87,0.67,1.1333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01598,2013-08-05,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,12.01,58.4,100.32,194.2,497.55,0.89,2.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01599,2012-08-17,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.88,42.31,91.76,211.13,346.74,0.76,1.7333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01600,2011-07-09,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.42,17.47,28.9,319.1,367.76,0.68,1.2,215.32,0.43,292.55,0.001399,0
APDA-NEG-01601,2012-09-14,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,19.79,50.38,75.22,107.3,381.04,0.88,2.5333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01602,2010-07-06,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,11.53,40.83,50.16,68.18,74.12,0.63,0.8667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01603,2012-09-14,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,19.79,50.38,75.22,107.3,381.04,0.88,2.5333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01604,2013-07-26,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.05,15.49,54.13,106.59,195.31,0.82,2.1333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01605,2013-06-13,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,17.25,26.55,37.75,47.23,48.14,0.63,0.8667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01606,2015-07-28,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.93,7.62,21.74,35.15,134.09,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01607,2013-06-16,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,62.79,83.12,137.16,162.92,181.4,0.68,1.2,215.32,0.43,292.55,0.001399,0
APDA-NEG-01608,2009-08-08,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.02,34.55,38.21,81.62,122.67,0.68,1.2,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01609,2013-06-16,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,153.7,286.17,391.94,401.2,409.24,0.94,2.9333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01610,2011-07-06,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.15,12.09,137.99,321.87,378.45,0.76,1.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01611,2013-06-16,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,153.7,286.17,391.94,401.2,409.24,0.94,2.9333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01612,2013-07-25,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.72,15.73,63.56,108.41,198.9,0.83,2.2,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01613,2013-06-16,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,29.07,35.85,67.63,99.87,110.38,0.66,1.0667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01614,2012-07-05,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.87,6.65,14.8,22.88,40.96,0.35,-1.0,215.32,0.43,292.55,0.001399,0
APDA-NEG-01615,2013-06-17,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,85.1,345.23,468.07,486.3,494.34,0.92,2.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01616,2018-08-11,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.31,8.77,50.44,151.57,299.59,0.78,1.8667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01617,2013-06-17,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,25.24,92.46,126.04,142.72,147.63,0.8,2.0,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01618,2013-06-18,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.37,59.99,75.77,129.61,141.19,0.64,0.9333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01619,2013-06-17,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,63.16,240.74,300.2,327.14,336.92,0.87,2.4667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01620,2013-06-17,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,49.93,127.64,169.59,212.84,231.33,0.77,1.8,215.32,0.43,292.55,0.001399,0
APDA-NEG-01621,2013-06-17,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,85.1,345.23,468.07,486.3,494.34,0.92,2.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01622,2009-08-08,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.71,27.29,30.07,77.09,126.57,0.67,1.1333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01623,2013-06-18,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.01,239.81,443.18,487.15,495.35,0.84,2.2667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01624,2016-07-18,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.97,51.1,71.68,83.29,127.44,0.74,1.6,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01625,2013-06-19,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.5,28.95,120.45,145.86,151.29,0.76,1.7333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01626,2011-07-21,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.75,26.87,58.37,83.01,173.69,0.78,1.8667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01627,2013-06-24,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,24.39,41.8,43.99,252.01,262.69,0.86,2.4,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01628,2011-02-23,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.0,4.15,5.44,30.13,36.26,0.47,-0.2,285.78,7.49,11.54,0.004111,0
APDA-NEG-01629,2013-06-24,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,76.65,87.46,94.37,188.55,228.34,0.77,1.8,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01630,2015-04-30,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.95,5.66,7.03,10.01,55.61,0.46,-0.2667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01631,2013-06-25,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,62.52,102.77,108.95,411.15,447.87,0.86,2.4,285.78,7.49,11.54,0.004111,0
APDA-NEG-01632,2013-08-28,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.08,7.78,15.69,50.03,143.04,0.83,2.2,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01633,2013-07-04,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.45,7.42,19.24,95.76,241.62,0.77,1.8,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01634,2007-07-30,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.72,36.89,69.66,104.65,195.55,0.77,1.8,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01635,2013-07-04,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.75,22.22,47.87,169.05,655.29,0.82,2.1333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01636,2010-08-09,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.63,23.39,46.77,155.2,219.89,0.77,1.8,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01637,2013-07-04,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.45,7.42,19.24,95.76,241.62,0.77,1.8,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01638,2013-06-24,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,29.02,35.31,40.35,227.44,271.68,0.63,0.8667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01639,2013-07-10,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.41,61.76,133.64,198.68,771.11,0.88,2.5333,425.48,0.38,300.89,0.001817,0
